顧客ID,売上_バッグ,購買回数_バッグ,売上_小物,購買回数_小物,売上_ボトムス,購買回数_ボトムス,売上_トップス,購買回数_トップス,売上_アウター,購買回数_アウター,group
C00001383,13600.0,2.0,2180.0,1.0,59400.0,2.0,106000.0,6.0,41200.0,1.0,2
C00001384,0.0,0.0,5660.0,3.0,50500.0,3.0,46100.0,3.0,37800.0,2.0,2
C00001385,15600.0,2.0,11400.0,2.0,16500.0,1.0,150400.0,8.0,37800.0,2.0,2
C00001386,15690.0,2.0,0.0,0.0,0.0,0.0,8700.0,1.0,0.0,0.0,3
C00001387,26400.0,3.0,0.0,0.0,0.0,0.0,71700.0,4.0,37800.0,1.0,1
C00001388,12900.0,1.0,0.0,0.0,39600.0,2.0,15100.0,1.0,0.0,0.0,3
C00001389,6800.0,1.0,5280.0,1.0,59400.0,2.0,81400.0,2.0,21000.0,1.0,2
C00001390,0.0,0.0,2280.0,1.0,14300.0,1.0,17900.0,2.0,16800.0,1.0,0
C00001391,9800.0,1.0,0.0,0.0,20000.0,1.0,60400.0,3.0,0.0,0.0,3
C00001392,9800.0,1.0,4360.0,2.0,48400.0,3.0,31000.0,2.0,41000.0,2.0,0
C00001393,0.0,0.0,0.0,0.0,94600.0,2.0,15900.0,1.0,0.0,0.0,3
C00001394,0.0,0.0,6840.0,1.0,33000.0,1.0,14500.0,1.0,0.0,0.0,3
C00001395,7800.0,1.0,0.0,0.0,0.0,0.0,55200.0,2.0,0.0,0.0,3
C00001396,0.0,0.0,0.0,0.0,36500.0,2.0,0.0,0.0,0.0,0.0,3
C00001397,7800.0,1.0,0.0,0.0,0.0,0.0,107900.0,5.0,33800.0,2.0,0
C00001398,12900.0,1.0,1200.0,1.0,61000.0,3.0,15900.0,1.0,0.0,0.0,3
C00001399,9800.0,1.0,4800.0,1.0,47300.0,3.0,7900.0,1.0,0.0,0.0,3
C00001400,6800.0,1.0,2280.0,1.0,48400.0,3.0,94700.0,3.0,89300.0,2.0,2
C00001401,0.0,0.0,3480.0,2.0,18100.0,1.0,15900.0,1.0,0.0,0.0,3
C00001402,0.0,0.0,16440.0,5.0,71500.0,2.0,15100.0,1.0,0.0,0.0,2
C00001403,0.0,0.0,8880.0,2.0,28600.0,1.0,12300.0,1.0,19400.0,1.0,0
C00001404,20580.0,2.0,5280.0,1.0,105600.0,4.0,73200.0,5.0,0.0,0.0,2
C00001405,44590.0,2.0,0.0,0.0,48400.0,2.0,27600.0,3.0,42000.0,1.0,1
C00001406,0.0,0.0,1200.0,1.0,50500.0,3.0,23500.0,2.0,47800.0,2.0,0
C00001407,0.0,0.0,0.0,0.0,96800.0,3.0,22800.0,1.0,0.0,0.0,3
C00001408,0.0,0.0,0.0,0.0,33000.0,2.0,15800.0,1.0,0.0,0.0,3
C00001409,12900.0,1.0,0.0,0.0,14300.0,1.0,18400.0,1.0,0.0,0.0,3
C00001410,0.0,0.0,980.0,1.0,0.0,0.0,8700.0,1.0,0.0,0.0,3
C00001411,0.0,0.0,3380.0,2.0,38100.0,2.0,40400.0,3.0,0.0,0.0,3
C00001412,17670.0,1.0,0.0,0.0,72000.0,3.0,0.0,0.0,18900.0,1.0,0
C00001413,19600.0,2.0,7080.0,2.0,30800.0,2.0,62400.0,4.0,31900.0,1.0,1
C00001414,16600.0,2.0,4560.0,1.0,54300.0,3.0,0.0,0.0,0.0,0.0,1
C00001415,9800.0,1.0,6840.0,1.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00001416,0.0,0.0,0.0,0.0,0.0,0.0,41900.0,3.0,0.0,0.0,3
C00001417,5890.0,1.0,0.0,0.0,61000.0,2.0,60400.0,3.0,0.0,0.0,3
C00001418,46450.0,4.0,12260.0,4.0,116900.0,6.0,93100.0,4.0,18900.0,1.0,2
C00001419,10200.0,1.0,1200.0,1.0,0.0,0.0,49000.0,4.0,0.0,0.0,3
C00001420,0.0,0.0,4580.0,2.0,16500.0,1.0,24500.0,2.0,0.0,0.0,3
C00001421,0.0,0.0,0.0,0.0,19800.0,1.0,15900.0,1.0,0.0,0.0,3
C00001422,9800.0,1.0,10500.0,3.0,0.0,0.0,8700.0,1.0,20800.0,1.0,0
C00001423,15690.0,2.0,4360.0,1.0,19800.0,1.0,66300.0,3.0,61000.0,2.0,0
C00001424,0.0,0.0,980.0,1.0,16500.0,1.0,30000.0,1.0,0.0,0.0,3
C00001425,8800.0,1.0,0.0,0.0,0.0,0.0,7600.0,1.0,0.0,0.0,3
C00001426,0.0,0.0,1960.0,1.0,0.0,0.0,37300.0,2.0,145700.0,2.0,0
C00001427,5890.0,1.0,4800.0,1.0,18100.0,1.0,12400.0,1.0,0.0,0.0,3
C00001428,8800.0,1.0,0.0,0.0,14300.0,1.0,12300.0,1.0,0.0,0.0,3
C00001429,7800.0,1.0,0.0,0.0,0.0,0.0,7900.0,1.0,18000.0,1.0,0
C00001430,0.0,0.0,0.0,0.0,20000.0,1.0,18400.0,1.0,18000.0,1.0,0
C00001431,6800.0,1.0,0.0,0.0,30800.0,2.0,39700.0,2.0,62700.0,2.0,0
C00001432,25800.0,1.0,2180.0,1.0,128400.0,5.0,54100.0,5.0,0.0,0.0,2
C00001433,20000.0,2.0,0.0,0.0,0.0,0.0,12300.0,1.0,0.0,0.0,3
C00001434,26400.0,2.0,0.0,0.0,18100.0,1.0,136100.0,5.0,35200.0,1.0,1
C00001435,0.0,0.0,5280.0,1.0,40000.0,2.0,48100.0,3.0,19800.0,1.0,0
C00001436,0.0,0.0,2180.0,1.0,90800.0,4.0,18400.0,1.0,0.0,0.0,3
C00001437,42190.0,5.0,5280.0,1.0,14300.0,1.0,114200.0,5.0,0.0,0.0,1
C00001438,8800.0,1.0,0.0,0.0,20000.0,1.0,0.0,0.0,38800.0,1.0,0
C00001439,12900.0,1.0,0.0,0.0,0.0,0.0,10000.0,1.0,69700.0,2.0,0
C00001440,29400.0,1.0,12840.0,3.0,0.0,0.0,36800.0,1.0,0.0,0.0,1
C00001441,22700.0,2.0,4360.0,1.0,0.0,0.0,31800.0,1.0,0.0,0.0,1
C00001442,24400.0,3.0,0.0,0.0,50500.0,3.0,15900.0,1.0,0.0,0.0,1
C00001443,5890.0,1.0,2280.0,1.0,0.0,0.0,32400.0,2.0,0.0,0.0,3
C00001444,0.0,0.0,4800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
C00001445,29400.0,1.0,0.0,0.0,45100.0,2.0,30400.0,2.0,0.0,0.0,1
C00001446,0.0,0.0,0.0,0.0,0.0,0.0,23600.0,2.0,38900.0,1.0,0
C00001447,13600.0,1.0,0.0,0.0,53000.0,3.0,23600.0,2.0,20800.0,1.0,0
C00001448,8800.0,1.0,4800.0,1.0,36500.0,2.0,7600.0,1.0,19400.0,1.0,0
C00001449,19700.0,2.0,0.0,0.0,32400.0,2.0,52300.0,4.0,31900.0,1.0,1
C00001450,0.0,0.0,0.0,0.0,42900.0,3.0,15100.0,1.0,22100.0,1.0,0
C00001451,37600.0,4.0,0.0,0.0,93400.0,6.0,60400.0,1.0,35200.0,1.0,1
C00001452,12900.0,1.0,0.0,0.0,14300.0,1.0,22800.0,2.0,0.0,0.0,3
C00001453,6800.0,1.0,0.0,0.0,174300.0,5.0,22000.0,2.0,0.0,0.0,2
C00001454,0.0,0.0,0.0,0.0,45100.0,2.0,24600.0,2.0,118800.0,1.0,0
C00001455,0.0,0.0,4560.0,2.0,81000.0,4.0,115000.0,5.0,0.0,0.0,2
C00001456,8800.0,1.0,6000.0,2.0,122000.0,6.0,51100.0,3.0,52500.0,2.0,2
C00001457,15600.0,2.0,3160.0,2.0,14300.0,1.0,22700.0,2.0,38900.0,2.0,0
C00001458,15600.0,2.0,0.0,0.0,79400.0,2.0,7600.0,1.0,0.0,0.0,3
C00001459,19600.0,2.0,6540.0,1.0,14300.0,1.0,84600.0,5.0,0.0,0.0,1
C00001460,43100.0,3.0,980.0,1.0,75800.0,3.0,33500.0,2.0,97200.0,2.0,1
C00001461,0.0,0.0,19200.0,2.0,48600.0,3.0,16600.0,2.0,31900.0,1.0,2
C00001462,0.0,0.0,4560.0,1.0,20000.0,1.0,43500.0,2.0,0.0,0.0,3
C00001463,19600.0,1.0,0.0,0.0,37900.0,2.0,24800.0,2.0,0.0,0.0,3
C00001464,39200.0,1.0,5280.0,1.0,16500.0,1.0,12300.0,1.0,0.0,0.0,1
C00001465,36490.0,2.0,4460.0,3.0,0.0,0.0,39500.0,3.0,0.0,0.0,1
C00001466,20000.0,2.0,1200.0,1.0,30800.0,2.0,12300.0,1.0,0.0,0.0,1
C00001467,25400.0,2.0,0.0,0.0,42900.0,2.0,7600.0,1.0,0.0,0.0,1
C00001468,10200.0,1.0,0.0,0.0,0.0,0.0,55300.0,3.0,0.0,0.0,3
C00001469,26400.0,1.0,2180.0,1.0,96800.0,2.0,0.0,0.0,0.0,0.0,3
C00001470,13600.0,1.0,0.0,0.0,33000.0,2.0,0.0,0.0,0.0,0.0,3
C00001471,7800.0,1.0,7560.0,2.0,84800.0,3.0,20600.0,2.0,0.0,0.0,3
C00001472,8800.0,1.0,0.0,0.0,50800.0,3.0,42000.0,2.0,0.0,0.0,3
C00001473,8800.0,1.0,0.0,0.0,20000.0,1.0,0.0,0.0,0.0,0.0,3
C00001474,0.0,0.0,0.0,0.0,69500.0,2.0,0.0,0.0,19400.0,1.0,0
C00001475,6800.0,1.0,1960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
C00001476,5890.0,1.0,10560.0,1.0,50500.0,3.0,37800.0,3.0,62000.0,1.0,2
C00001477,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,1.0,31900.0,1.0,0
C00001478,10200.0,1.0,1960.0,1.0,18100.0,1.0,15900.0,1.0,95700.0,1.0,0
C00001479,0.0,0.0,1200.0,1.0,14300.0,1.0,11000.0,1.0,16800.0,1.0,0
C00001480,0.0,0.0,4360.0,2.0,36500.0,2.0,0.0,0.0,19400.0,1.0,0
C00001481,53600.0,3.0,11880.0,3.0,110300.0,3.0,104400.0,5.0,22100.0,1.0,2
C00001482,28500.0,3.0,0.0,0.0,54300.0,2.0,0.0,0.0,0.0,0.0,1
C00001483,0.0,0.0,0.0,0.0,0.0,0.0,31100.0,2.0,0.0,0.0,3
C00001484,22700.0,2.0,0.0,0.0,0.0,0.0,61800.0,4.0,0.0,0.0,1
C00001485,19600.0,1.0,0.0,0.0,18100.0,1.0,56200.0,4.0,62200.0,2.0,0
C00001486,0.0,0.0,8720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
C00001487,0.0,0.0,4560.0,1.0,19800.0,1.0,18400.0,1.0,67600.0,3.0,0
C00001488,10200.0,1.0,3380.0,2.0,61000.0,3.0,57900.0,3.0,0.0,0.0,3
C00001489,19000.0,2.0,2180.0,1.0,87600.0,3.0,39000.0,3.0,0.0,0.0,1
C00001490,5890.0,1.0,2180.0,1.0,88400.0,5.0,43600.0,3.0,0.0,0.0,2
C00001491,41400.0,4.0,0.0,0.0,30800.0,2.0,7900.0,1.0,30800.0,1.0,1
C00001492,0.0,0.0,2180.0,1.0,19800.0,1.0,0.0,0.0,0.0,0.0,3
C00001493,31200.0,1.0,4800.0,1.0,32400.0,2.0,12400.0,1.0,0.0,0.0,1
C00001494,25800.0,1.0,0.0,0.0,16500.0,1.0,24500.0,2.0,0.0,0.0,3
C00001495,18600.0,2.0,1200.0,1.0,32400.0,2.0,100600.0,4.0,116700.0,2.0,2
C00001496,27470.0,2.0,0.0,0.0,16500.0,1.0,26300.0,2.0,0.0,0.0,1
C00001497,9800.0,1.0,0.0,0.0,18100.0,1.0,22700.0,2.0,58000.0,2.0,0
C00001498,9800.0,1.0,4360.0,1.0,133100.0,4.0,69300.0,4.0,0.0,0.0,2
C00001499,0.0,0.0,0.0,0.0,34300.0,2.0,7600.0,1.0,0.0,0.0,3
C00001500,0.0,0.0,4800.0,1.0,14300.0,1.0,16000.0,1.0,0.0,0.0,3
C00001501,15690.0,2.0,0.0,0.0,0.0,0.0,12300.0,1.0,0.0,0.0,3
C00001502,48290.0,4.0,1200.0,1.0,0.0,0.0,18600.0,2.0,0.0,0.0,1
C00001503,9800.0,1.0,3380.0,2.0,0.0,0.0,29900.0,3.0,0.0,0.0,3
C00001504,0.0,0.0,5780.0,2.0,0.0,0.0,17600.0,1.0,41200.0,1.0,0
C00001505,8800.0,1.0,0.0,0.0,52200.0,3.0,110300.0,7.0,0.0,0.0,2
C00001506,0.0,0.0,0.0,0.0,0.0,0.0,23900.0,2.0,41600.0,1.0,0
C00001507,0.0,0.0,3260.0,2.0,19800.0,1.0,15900.0,1.0,0.0,0.0,3
C00001508,12900.0,1.0,1200.0,1.0,34100.0,2.0,0.0,0.0,0.0,0.0,3
C00001509,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,2.0,0.0,0.0,3
C00001510,9800.0,1.0,0.0,0.0,28600.0,1.0,8900.0,1.0,31000.0,1.0,0
C00001511,0.0,0.0,0.0,0.0,0.0,0.0,75900.0,2.0,19800.0,1.0,0
C00001512,63160.0,4.0,23680.0,3.0,47600.0,3.0,31900.0,2.0,19800.0,1.0,1
C00001513,0.0,0.0,0.0,0.0,33000.0,1.0,30700.0,2.0,58200.0,1.0,0
C00001514,0.0,0.0,1960.0,1.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00001515,5890.0,1.0,8600.0,2.0,49300.0,4.0,42800.0,2.0,0.0,0.0,3
C00001516,34000.0,2.0,15840.0,1.0,32400.0,2.0,67600.0,4.0,62900.0,2.0,2
C00001517,0.0,0.0,1200.0,1.0,66000.0,1.0,16000.0,1.0,18000.0,1.0,0
C00001518,0.0,0.0,2180.0,1.0,112000.0,4.0,147000.0,6.0,0.0,0.0,2
C00001519,22700.0,2.0,14400.0,1.0,42900.0,2.0,48700.0,2.0,0.0,0.0,1
C00001520,0.0,0.0,7240.0,2.0,16500.0,1.0,16000.0,1.0,0.0,0.0,3
C00001521,0.0,0.0,9840.0,2.0,0.0,0.0,35800.0,3.0,0.0,0.0,3
C00001522,6800.0,1.0,0.0,0.0,32400.0,2.0,0.0,0.0,42000.0,1.0,0
C00001523,0.0,0.0,2180.0,1.0,0.0,0.0,12300.0,1.0,0.0,0.0,3
C00001524,17670.0,1.0,3160.0,2.0,59600.0,2.0,119800.0,4.0,193300.0,4.0,2
C00001525,46500.0,3.0,2180.0,1.0,18100.0,1.0,33600.0,3.0,97200.0,2.0,1
C00001526,5890.0,1.0,2180.0,1.0,113900.0,5.0,54200.0,3.0,0.0,0.0,2
C00001527,0.0,0.0,980.0,1.0,0.0,0.0,18400.0,1.0,0.0,0.0,3
C00001528,23560.0,1.0,0.0,0.0,57200.0,2.0,90900.0,5.0,31900.0,1.0,2
C00001529,0.0,0.0,4800.0,1.0,0.0,0.0,10000.0,1.0,18000.0,1.0,0
C00001530,0.0,0.0,2180.0,1.0,28600.0,1.0,0.0,0.0,0.0,0.0,3
C00001531,7800.0,1.0,10580.0,3.0,39800.0,2.0,55000.0,4.0,0.0,0.0,2
C00001532,0.0,0.0,1200.0,1.0,14300.0,1.0,18400.0,1.0,0.0,0.0,3
C00001533,0.0,0.0,2280.0,1.0,0.0,0.0,12300.0,1.0,0.0,0.0,3
C00001534,17000.0,2.0,0.0,0.0,53000.0,3.0,14500.0,1.0,0.0,0.0,1
C00001535,7800.0,1.0,2280.0,1.0,0.0,0.0,7900.0,1.0,0.0,0.0,3
C00001536,8800.0,1.0,20480.0,4.0,50500.0,3.0,40600.0,3.0,142500.0,2.0,2
C00001537,0.0,0.0,4360.0,1.0,0.0,0.0,17400.0,1.0,0.0,0.0,3
C00001538,0.0,0.0,0.0,0.0,0.0,0.0,34700.0,3.0,0.0,0.0,3
C00001539,0.0,0.0,0.0,0.0,57700.0,3.0,0.0,0.0,35200.0,1.0,0
C00001540,0.0,0.0,10080.0,2.0,20000.0,1.0,0.0,0.0,0.0,0.0,3
C00001541,7800.0,1.0,0.0,0.0,36500.0,2.0,10000.0,1.0,0.0,0.0,3
C00001542,0.0,0.0,4800.0,1.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00001543,0.0,0.0,3260.0,2.0,56000.0,2.0,17600.0,1.0,0.0,0.0,3
C00001544,0.0,0.0,5280.0,1.0,20000.0,1.0,7600.0,1.0,31900.0,1.0,0
C00001545,5890.0,1.0,1200.0,1.0,0.0,0.0,12300.0,1.0,0.0,0.0,3
C00001546,0.0,0.0,11760.0,2.0,68600.0,4.0,53900.0,4.0,63300.0,2.0,2
C00001547,16600.0,2.0,3480.0,2.0,0.0,0.0,0.0,0.0,62000.0,1.0,0
C00001548,15690.0,2.0,3260.0,2.0,70300.0,4.0,7600.0,1.0,21000.0,1.0,1
C00001549,0.0,0.0,13840.0,3.0,14300.0,1.0,22700.0,2.0,41200.0,1.0,0
C00001550,22700.0,2.0,0.0,0.0,28600.0,2.0,53600.0,2.0,0.0,0.0,1
C00001551,0.0,0.0,2280.0,1.0,33000.0,2.0,12600.0,2.0,0.0,0.0,3
C00001552,0.0,0.0,0.0,0.0,88000.0,4.0,99600.0,6.0,49900.0,2.0,2
C00001553,19600.0,2.0,4580.0,2.0,66500.0,4.0,52800.0,2.0,62000.0,1.0,2
C00001554,0.0,0.0,3160.0,2.0,0.0,0.0,15900.0,1.0,18000.0,1.0,0
C00001555,28200.0,2.0,980.0,1.0,0.0,0.0,73500.0,5.0,0.0,0.0,1
C00001556,0.0,0.0,0.0,0.0,0.0,0.0,63500.0,3.0,0.0,0.0,3
C00001557,9800.0,1.0,0.0,0.0,79200.0,2.0,0.0,0.0,0.0,0.0,3
C00001558,0.0,0.0,5280.0,1.0,68600.0,3.0,18600.0,2.0,82400.0,1.0,0
C00001559,0.0,0.0,4360.0,2.0,0.0,0.0,0.0,0.0,31900.0,1.0,0
C00001560,0.0,0.0,4800.0,1.0,0.0,0.0,16000.0,1.0,0.0,0.0,3
C00001561,31200.0,1.0,1200.0,1.0,36500.0,2.0,25900.0,2.0,39600.0,1.0,1
C00001562,15690.0,2.0,4800.0,1.0,57700.0,3.0,39900.0,3.0,0.0,0.0,1
C00001563,7800.0,1.0,12860.0,4.0,65100.0,4.0,80100.0,3.0,53100.0,2.0,2
C00001564,17600.0,2.0,0.0,0.0,0.0,0.0,21000.0,2.0,58700.0,2.0,0
C00001565,0.0,0.0,1200.0,1.0,0.0,0.0,54600.0,2.0,20800.0,1.0,0
C00001566,0.0,0.0,4800.0,1.0,0.0,0.0,15900.0,1.0,18000.0,1.0,0
C00001567,20000.0,2.0,12120.0,2.0,92200.0,2.0,42600.0,3.0,76100.0,2.0,2
C00001568,20400.0,2.0,5280.0,1.0,14300.0,1.0,15100.0,1.0,0.0,0.0,1
C00001569,0.0,0.0,12040.0,3.0,57700.0,3.0,15100.0,1.0,21000.0,1.0,0
C00001570,0.0,0.0,10800.0,2.0,14300.0,1.0,0.0,0.0,0.0,0.0,3
C00001571,6800.0,1.0,2400.0,1.0,32400.0,2.0,42000.0,4.0,43100.0,2.0,0
C00001572,19600.0,2.0,4300.0,1.0,16500.0,1.0,33500.0,2.0,0.0,0.0,1
C00001573,0.0,0.0,980.0,1.0,16500.0,1.0,22400.0,2.0,0.0,0.0,3
C00001574,51000.0,2.0,0.0,0.0,0.0,0.0,29000.0,1.0,0.0,0.0,1
C00001575,17000.0,2.0,5340.0,3.0,39600.0,1.0,53900.0,3.0,0.0,0.0,1
C00001576,0.0,0.0,4800.0,1.0,20000.0,1.0,10000.0,1.0,0.0,0.0,3
C00001577,0.0,0.0,0.0,0.0,60000.0,3.0,12300.0,1.0,0.0,0.0,3
C00001578,0.0,0.0,0.0,0.0,39600.0,2.0,89500.0,3.0,31900.0,1.0,0
C00001579,0.0,0.0,0.0,0.0,0.0,0.0,19900.0,2.0,0.0,0.0,3
C00001580,0.0,0.0,0.0,0.0,0.0,0.0,8700.0,1.0,195200.0,2.0,0
C00001581,0.0,0.0,4800.0,1.0,14300.0,1.0,83200.0,3.0,0.0,0.0,3
C00001582,0.0,0.0,1200.0,1.0,14300.0,1.0,0.0,0.0,79200.0,1.0,0
C00001583,0.0,0.0,5280.0,1.0,20000.0,1.0,24500.0,2.0,0.0,0.0,3
C00001584,0.0,0.0,0.0,0.0,113700.0,2.0,53600.0,3.0,0.0,0.0,3
C00001585,10200.0,1.0,0.0,0.0,49500.0,2.0,18400.0,1.0,0.0,0.0,3
C00001586,0.0,0.0,2400.0,2.0,119000.0,3.0,0.0,0.0,0.0,0.0,3
C00001587,9800.0,1.0,0.0,0.0,20000.0,1.0,27100.0,2.0,0.0,0.0,3
C00001588,23100.0,2.0,4240.0,3.0,18100.0,1.0,28600.0,2.0,41200.0,1.0,1
C00001589,0.0,0.0,0.0,0.0,40000.0,2.0,18400.0,1.0,0.0,0.0,3
C00001590,25800.0,1.0,0.0,0.0,18100.0,1.0,28600.0,2.0,0.0,0.0,3
C00001591,0.0,0.0,980.0,1.0,0.0,0.0,7900.0,1.0,16800.0,1.0,0
C00001592,0.0,0.0,2180.0,1.0,33000.0,2.0,10000.0,1.0,0.0,0.0,3
C00001593,12900.0,1.0,0.0,0.0,16500.0,1.0,8700.0,1.0,0.0,0.0,3
C00001594,0.0,0.0,5280.0,1.0,64800.0,3.0,15200.0,2.0,22100.0,1.0,0
C00001595,22490.0,3.0,0.0,0.0,16500.0,1.0,11000.0,1.0,0.0,0.0,1
C00001596,0.0,0.0,4800.0,1.0,14300.0,1.0,31000.0,2.0,0.0,0.0,3
C00001597,0.0,0.0,2280.0,1.0,48400.0,3.0,0.0,0.0,62200.0,2.0,0
C00001598,15690.0,2.0,0.0,0.0,32400.0,2.0,18400.0,1.0,0.0,0.0,3
C00001599,0.0,0.0,5280.0,1.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00001600,36300.0,3.0,9100.0,2.0,38100.0,2.0,7600.0,1.0,16800.0,1.0,1
C00001601,18790.0,2.0,0.0,0.0,16500.0,1.0,0.0,0.0,19400.0,1.0,0
C00001602,19600.0,1.0,7560.0,2.0,19800.0,1.0,0.0,0.0,60100.0,2.0,0
C00001603,24400.0,2.0,2180.0,1.0,0.0,0.0,57100.0,4.0,0.0,0.0,1
C00001604,0.0,0.0,0.0,0.0,67300.0,3.0,7900.0,1.0,0.0,0.0,3
C00001605,0.0,0.0,2280.0,1.0,0.0,0.0,18400.0,1.0,63800.0,1.0,0
C00001606,9800.0,1.0,980.0,1.0,53000.0,2.0,17600.0,2.0,0.0,0.0,3
C00001607,0.0,0.0,5280.0,1.0,0.0,0.0,12300.0,1.0,41600.0,1.0,0
C00001608,25400.0,2.0,9640.0,2.0,0.0,0.0,63700.0,3.0,0.0,0.0,1
C00001609,0.0,0.0,0.0,0.0,20000.0,1.0,48000.0,1.0,0.0,0.0,3
C00001610,40300.0,3.0,6700.0,2.0,69500.0,4.0,42300.0,4.0,19800.0,1.0,1
C00001611,0.0,0.0,0.0,0.0,0.0,0.0,27100.0,2.0,0.0,0.0,3
C00001612,44000.0,2.0,4800.0,1.0,118200.0,7.0,49500.0,4.0,19800.0,1.0,2
C00001613,27800.0,3.0,0.0,0.0,20000.0,1.0,0.0,0.0,0.0,0.0,1
C00001614,0.0,0.0,14400.0,1.0,59400.0,3.0,15900.0,1.0,0.0,0.0,3
C00001615,21700.0,2.0,4800.0,1.0,14300.0,1.0,36000.0,2.0,75600.0,1.0,0
C00001616,0.0,0.0,2280.0,1.0,0.0,0.0,0.0,0.0,19800.0,1.0,0
C00001617,0.0,0.0,0.0,0.0,14300.0,1.0,47600.0,2.0,0.0,0.0,3
C00001618,19700.0,2.0,0.0,0.0,16500.0,1.0,12300.0,1.0,0.0,0.0,3
C00001619,10200.0,1.0,4300.0,1.0,36300.0,2.0,68400.0,4.0,36200.0,2.0,0
C00001620,9800.0,1.0,2180.0,1.0,0.0,0.0,14500.0,1.0,40200.0,2.0,0
C00001621,0.0,0.0,7240.0,2.0,0.0,0.0,60800.0,3.0,22100.0,1.0,0
C00001622,9800.0,1.0,5560.0,3.0,0.0,0.0,24800.0,1.0,18900.0,1.0,0
C00001623,11780.0,1.0,2180.0,1.0,37900.0,2.0,0.0,0.0,0.0,0.0,3
C00001624,7800.0,1.0,2280.0,1.0,18100.0,1.0,18400.0,1.0,31000.0,1.0,0
C00001625,25490.0,3.0,12360.0,3.0,90100.0,4.0,12300.0,1.0,148600.0,2.0,2
C00001626,9800.0,1.0,0.0,0.0,18100.0,1.0,8900.0,1.0,0.0,0.0,3
C00001627,12900.0,1.0,0.0,0.0,86000.0,3.0,52700.0,4.0,0.0,0.0,3
C00001628,0.0,0.0,0.0,0.0,40000.0,1.0,43500.0,1.0,79200.0,2.0,0
C00001629,9800.0,1.0,0.0,0.0,28600.0,1.0,8700.0,1.0,38900.0,1.0,0
C00001630,0.0,0.0,1200.0,1.0,68200.0,3.0,73600.0,3.0,41200.0,1.0,0
C00001631,10200.0,1.0,0.0,0.0,51100.0,2.0,8300.0,1.0,0.0,0.0,3
C00001632,0.0,0.0,2280.0,1.0,32400.0,2.0,22700.0,2.0,0.0,0.0,3
C00001633,82200.0,6.0,23460.0,4.0,28600.0,1.0,40300.0,4.0,18900.0,1.0,1
C00001634,5890.0,1.0,4800.0,1.0,80000.0,1.0,0.0,0.0,35200.0,1.0,0
C00001635,0.0,0.0,2280.0,1.0,161700.0,5.0,41200.0,4.0,16800.0,1.0,2
C00001636,55300.0,3.0,10900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C00001637,5890.0,1.0,0.0,0.0,0.0,0.0,22000.0,1.0,0.0,0.0,3
C00001638,5890.0,1.0,2180.0,1.0,20000.0,1.0,0.0,0.0,0.0,0.0,3
C00001639,0.0,0.0,9600.0,2.0,16500.0,1.0,12300.0,1.0,0.0,0.0,3
C00001640,19600.0,2.0,16240.0,3.0,14300.0,1.0,41800.0,3.0,16800.0,1.0,1
C00001641,7800.0,1.0,2180.0,2.0,0.0,0.0,17600.0,1.0,16800.0,1.0,0
C00001642,0.0,0.0,6980.0,2.0,14300.0,1.0,7600.0,1.0,0.0,0.0,3
C00001643,9800.0,1.0,4460.0,2.0,18100.0,1.0,11000.0,1.0,73000.0,3.0,0
C00001644,0.0,0.0,1200.0,1.0,16500.0,1.0,28400.0,2.0,0.0,0.0,3
C00001645,5890.0,1.0,6260.0,2.0,0.0,0.0,0.0,0.0,48800.0,2.0,0
C00001646,29400.0,2.0,5280.0,1.0,89600.0,4.0,52200.0,3.0,22100.0,1.0,2
C00001647,39400.0,4.0,0.0,0.0,46700.0,2.0,48600.0,3.0,31000.0,1.0,1
C00001648,0.0,0.0,0.0,0.0,56500.0,2.0,7900.0,1.0,0.0,0.0,3
C00001649,69480.0,7.0,14720.0,4.0,183500.0,10.0,58300.0,5.0,16800.0,1.0,2
C00001650,0.0,0.0,5280.0,1.0,74300.0,2.0,21000.0,2.0,0.0,0.0,3
C00001651,0.0,0.0,2180.0,2.0,19800.0,1.0,64000.0,3.0,73100.0,2.0,0
C00001652,0.0,0.0,0.0,0.0,34300.0,2.0,0.0,0.0,0.0,0.0,3
C00001653,12900.0,1.0,0.0,0.0,16500.0,1.0,36800.0,1.0,0.0,0.0,3
C00001654,0.0,0.0,0.0,0.0,59400.0,3.0,103300.0,4.0,0.0,0.0,3
C00001655,0.0,0.0,980.0,1.0,0.0,0.0,55800.0,3.0,31900.0,1.0,0
C00001656,18600.0,2.0,3920.0,1.0,82900.0,5.0,21300.0,2.0,120800.0,2.0,2
C00001657,14690.0,2.0,0.0,0.0,34100.0,2.0,60400.0,3.0,62000.0,1.0,0
C00001658,18600.0,2.0,0.0,0.0,39600.0,2.0,50000.0,3.0,97200.0,2.0,0
